,budget,Action,Adventure,Crime,Science Fiction,Thriller,Animation,Fantasy,Family,Drama,Comedy,Mystery,Western,Romance,History,Horror,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,,release_year,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,query,trailer_id,youtube_link,release_date,views 1 month before,likes,dislikes,minutes,seconds,duration
45,49000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.chappie-movie.com,198184,"[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 803, ""name"": ""android""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 40847, ""name"": ""near future""}, {""id"": 187019, ""name"": ""robot cop""}]",en,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings‚Äîsome good, some bad‚Äîand he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",116.700319,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""Alpha Core"", ""id"": 18209}, {""name"": ""Genre Films"", ""id"": 28788}, {""name"": ""Simon Kinberg Productions"", ""id"": 31076}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Ollin Studio"", ""id"": 53638}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,104399548,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",I am consciousness. I am alive. I am Chappie.,Chappie,6.6,3062,Chappie 2015 trailer,lyy7y0QOK-0,https://www.youtube.com/watch?v=lyy7y0QOK-0,3/4/2015,5630679,16263,933,2,33,153
46,50000000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,181283,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2111, ""name"": ""soviet union""}, {""id"": 2808, ""name"": ""russian""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 162365, ""name"": ""military""}, {""id"": 166109, ""name"": ""child murder""}, {""id"": 191543, ""name"": ""stalinism""}, {""id"": 208611, ""name"": ""1950s""}]",en,Child 44,"Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.",40.371098,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Worldview Entertainment"", ""id"": 9015}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}]",,2015,3324330,137,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",How do you find a killer who doesn‚Äôt exist?,Child 44,6.1,547,Child 44 2015 trailer,Uia6y9SRsj4,https://www.youtube.com/watch?v=Uia6y9SRsj4,3/15/2015,999282,4822,243,2,16,136
47,40000000,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.foxmovies.com/movies/victor-frankenstein,228066,"[{""id"": 212, ""name"": ""london england""}, {""id"": 4005, ""name"": ""human experimentation""}, {""id"": 6737, ""name"": ""frankenstein""}, {""id"": 174413, ""name"": ""reanimated corpse""}, {""id"": 198102, ""name"": ""frankenstein's monster""}, {""id"": 198781, ""name"": ""science experiment""}, {""id"": 207928, ""name"": ""19th century""}]",en,Victor Frankenstein,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,24.821138,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,34227298,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Discover the origin of the monster and his creation.,Victor Frankenstein,5.6,685,Victor Frankenstein 2015 trailer,7pxZxY_Siyc,https://www.youtube.com/watch?v=7pxZxY_Siyc,11/10/2015,4638304,20624,1271,2,17,137
48,40000000,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",https://www.facebook.com/fiftyshadesofgreymovie,216015,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 9785, ""name"": ""perversion""}, {""id"": 9888, ""name"": ""spanking""}, {""id"": 12547, ""name"": ""billionaire""}, {""id"": 158713, ""name"": ""bdsm""}, {""id"": 187056, ""name"": ""woman director""}]",en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",98.755657,"[{""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Trigger Street Productions"", ""id"": 11801}, {""name"": ""Michael De Luca Productions"", ""id"": 27551}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,571006128,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Are you curious?,Fifty Shades of Grey,5.2,3254,Fifty Shades of Grey 2015 trailer,SfZWFDs0LxA,https://www.youtube.com/watch?v=SfZWFDs0LxA,2/11/2015,41253477,144090,17702,2,25,145
49,40000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}]",,257091,"[{""id"": 378, ""name"": ""prison""}, {""id"": 4613, ""name"": ""training""}, {""id"": 15124, ""name"": ""framed""}, {""id"": 163072, ""name"": ""embezzlement""}]",en,Get Hard,"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other.",36.301202,"[{""name"": ""Gary Sanchez Productions"", ""id"": 4740}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,111811453,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",An education in incarceration.,Get Hard,5.9,944,Get Hard 2015 trailer,lEqrpuU9fYI,https://www.youtube.com/watch?v=lEqrpuU9fYI,3/26/2015,4494746,17001,789,2,24,144
50,35000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.theinternmovie.com/,257211,"[{""id"": 174420, ""name"": ""intern""}, {""id"": 187056, ""name"": ""woman director""}]",en,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",53.114573,"[{""name"": ""Waverly Films"", ""id"": 735}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,194564672,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Experience never gets old,The Intern,7.1,1881,The Intern 2015 trailer,ZU3Xban0Y6A,https://www.youtube.com/watch?v=ZU3Xban0Y6A,9/24/2015,2386261,8436,631,2,32,152
51,40000000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",,296098,"[{""id"": 470, ""name"": ""spy""}, {""id"": 591, ""name"": ""cia""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 2111, ""name"": ""soviet union""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 14638, ""name"": ""american""}]",en,Bridge of Spies,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",48.445978,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",,2015,165478348,141,"[{""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]","In the shadow of war, one man showed the world what we stood for.",Bridge of Spies,7.2,2583,Bridge of Spies 2015 trailer,mBBuzHrZBro,https://www.youtube.com/watch?v=mBBuzHrZBro,10/15/2015,1183725,6464,184,2,32,152
52,40000000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",,266396,"[{""id"": 782, ""name"": ""assassin""}, {""id"": 2708, ""name"": ""hitman""}]",en,The Gunman,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.",26.935458,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Nostromo Pictures"", ""id"": 11068}, {""name"": ""Anton Capital Entertainment (ACE)"", ""id"": 20664}, {""name"": ""Institut Catal\u00e0 de les Empreses Culturals (ICEC)"", ""id"": 35559}, {""name"": ""Prone Gunman"", ""id"": 58772}, {""name"": ""Amazon Prime Instant Video"", ""id"": 58773}, {""name"": ""Prone Gunman A.I.E."", ""id"": 58774}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,13644292,115,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Armed With the Truth.,The Gunman,5.5,392,The Gunman 2015 trailer,Ug9xufczPVE,https://www.youtube.com/watch?v=Ug9xufczPVE,2/16/2015,387266,1769,71,2,17,137
53,40000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",http://baahubali.com/,256040,"[{""id"": 4152, ""name"": ""kingdom""}, {""id"": 6091, ""name"": ""war""}, {""id"": 10540, ""name"": ""bollywood""}, {""id"": 216931, ""name"": ""medieval india""}, {""id"": 216932, ""name"": ""ancient india""}]",te,Baahubali: The Beginning,"The young Shivudu is left as a foundling in a small village by his mother. By the time he‚Äôs grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior/princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",16.254032,"[{""name"": ""Arka Media Works"", ""id"": 57946}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",,2015,100000000,159,"[{""iso_639_1"": ""ml"", ""name"": """"}, {""iso_639_1"": ""te"", ""name"": ""\u0c24\u0c46\u0c32\u0c41\u0c17\u0c41""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""ta"", ""name"": ""\u0ba4\u0bae\u0bbf\u0bb4\u0bcd""}]",,Baahubali: The Beginning,7.5,135,Baahubali: The Beginning 2015 trailer,sOEg_YZQsTI,https://www.youtube.com/watch?v=sOEg_YZQsTI,7/10/2015,1535926,8988,645,2,30,150
54,38000000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,256961,"[{""id"": 6490, ""name"": ""shopping mall""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 41180, ""name"": ""security guard""}]",en,Paul Blart: Mall Cop 2,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",41.258487,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Sony Pictures Releasing"", ""id"": 3045}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Hey Eddie"", ""id"": 46222}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,107597242,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Vegas has a new high roller.,Paul Blart: Mall Cop 2,5,567,Paul Blart: Mall Cop 2 2015 trailer,b_ld3IJ0sUU,https://www.youtube.com/watch?v=b_ld3IJ0sUU,4/16/2015,1119944,7024,687,2,40,160
55,37000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}]",http://creedthemovie.com/,312221,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 15285, ""name"": ""spin off""}, {""id"": 17977, ""name"": ""underground fighting""}, {""id"": 186779, ""name"": ""motivational speaker""}, {""id"": 209476, ""name"": ""boxing""}]",en,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",57.773583,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Chartoff Winkler Productions"", ""id"": 88686}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,173567581,133,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Your legacy is more than a name,Creed,7.3,1915,Creed 2015 trailer,Uv554B7YHk4,https://www.youtube.com/watch?v=Uv554B7YHk4,11/25/2015,9971633,59080,1923,2,43,163
56,37000000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,222936,"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 1668, ""name"": ""hawaii""}, {""id"": 3376, ""name"": ""satellite""}, {""id"": 162365, ""name"": ""military""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 212542, ""name"": ""communication""}]",en,Aloha,A celebrated military contractor returns to the site of his greatest career triumphs and re-connects with a long-ago love while unexpectedly falling for the hard-charging Air Force watchdog assigned to him.,29.652536,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Vinyl Films"", ""id"": 485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,26250020,105,"[{""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Sometimes you have to say goodbye before you can say hello.,Aloha,5.2,692,Aloha 2015 trailer,O3mf_ewjc7s,https://www.youtube.com/watch?v=O3mf_ewjc7s,5/27/2015,3146345,12566,426,2,28,148
57,36000000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,365222,"[{""id"": 5565, ""name"": ""biography""}]",cn,ËëâÂïè3,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",19.167377,"[{""name"": ""Mandarin Films Distribution Co."", ""id"": 4054}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",,2015,156844753,105,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",,Ip Man 3,6.5,379,,,https://www.youtube.com/watch?v=,12/19/2015,,,,,,0
58,35000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}]",,271718,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 2864, ""name"": ""one-night stand""}]",en,Trainwreck,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",72.774941,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,140795793,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",We All Know One.,Trainwreck,5.9,1181,Trainwreck 2015 trailer,y_KP9x80Z9Q,https://www.youtube.com/watch?v=y_KP9x80Z9Q,7/17/2015,7213472,1440,295,2,45,165
59,8900000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,336004,"[{""id"": 585, ""name"": ""casino""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 8038, ""name"": ""bus hijacking""}, {""id"": 10051, ""name"": ""heist""}]",en,Heist,"A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus.",15.079993,"[{""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Silver Plane Films"", ""id"": 67776}, {""name"": ""Mass Hysteria Entertainment"", ""id"": 67777}, {""name"": ""Tri Vision Pictures"", ""id"": 67778}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,4100000,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Never make a bet you can't afford to lose.,Heist,5.6,318,Heist 2015 trailer,BvJDL8v8lTk,https://www.youtube.com/watch?v=BvJDL8v8lTk,11/13/2015,91054,276,25,2,16,136
60,35000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}]",http://www.sonypictures.com/movies/concussion/,321741,"[{""id"": 579, ""name"": ""american football""}, {""id"": 4526, ""name"": ""concussion""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 167882, ""name"": ""professional sports""}, {""id"": 174818, ""name"": ""brain damage""}, {""id"": 197102, ""name"": ""sports injury""}, {""id"": 201189, ""name"": ""nfl""}, {""id"": 208788, ""name"": ""medical drama""}, {""id"": 234946, ""name"": ""human brain""}]",en,Concussion,"A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",35.120736,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""The Cantillon Company"", ""id"": 71170}, {""name"": ""The Shuman Company"", ""id"": 71171}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",,2015,50363790,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Even Legends Need a Hero,Concussion,7,823,Concussion 2015 trailer,Io6hPdC41RM,https://www.youtube.com/watch?v=Io6hPdC41RM,11/12/2015,8015685,10133,808,1,55,115
61,35000000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,268920,"[{""id"": 1556, ""name"": ""texas""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 10175, ""name"": ""drug cartel""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 169264, ""name"": ""prisoner on the run""}, {""id"": 187056, ""name"": ""woman director""}]",en,Hot Pursuit,An uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen.,18.262017,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Pacific Standard"", ""id"": 15829}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,51680201,87,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Armed and Sort-of Dangerous.,Hot Pursuit,5.4,647,Hot Pursuit 2015 trailer,fUeOBdxSjc8,https://www.youtube.com/watch?v=fUeOBdxSjc8,5/8/2015,2231706,14725,407,2,33,153
62,35000000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sonypictures.com/movies/thewalk/,285783,"[{""id"": 1228, ""name"": ""1970s""}, {""id"": 1418, ""name"": ""skyscraper""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 156770, ""name"": ""tightrope""}, {""id"": 159334, ""name"": ""planning""}, {""id"": 161306, ""name"": ""world trade center""}]",en,The Walk,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,37.335721,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Sony Pictures Entertainment"", ""id"": 5752}, {""name"": ""ImageMovers"", ""id"": 11395}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,61181942,123,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Dream High.,The Walk,6.9,1121,The Walk 2015 trailer,4W6byFcD5uE,https://www.youtube.com/watch?v=4W6byFcD5uE,9/30/2015,368699,1728,82,4,42,282
63,35000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}]",,239573,"[{""id"": 1295, ""name"": ""europe""}, {""id"": 170749, ""name"": ""business trip""}]",en,Unfinished Business,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives. But what began as a routine business trip goes off the rails in every imaginable ‚Äì and unimaginable ‚Äì way, including unplanned stops at a massive sex fetish event and a global economic summit.",16.832312,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,14431253,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Best business trip ever.,Unfinished Business,5,320,Unfinished Business 2015 trailer,8yb9Dn2mnMg,https://www.youtube.com/watch?v=8yb9Dn2mnMg,3/5/2015,986340,729,26,2,45,165
64,34000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,228205,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 9082, ""name"": ""art student""}, {""id"": 155291, ""name"": ""cowboy""}, {""id"": 158591, ""name"": ""injury""}, {""id"": 190078, ""name"": ""bull riding""}, {""id"": 191100, ""name"": ""romantic drama""}, {""id"": 206298, ""name"": ""young adult""}]",en,The Longest Ride,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,41.946523,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,63013281,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Two couples. Two love stories. One epic tale.,The Longest Ride,7.3,1064,The Longest Ride 2015 trailer,FUS_Q7FsfqU,https://www.youtube.com/watch?v=FUS_Q7FsfqU,4/9/2015,3666202,11138,315,2,38,158
